Date,AIEG,AIESH,Gaselwest,IMEA,IVEG,IVEKA,Imewo,Infrax West,Inter-Energa,Intergem,Iverlek,Ores Brabant wallon,Ores Est,Ores Hainaut,Ores Luxembourg,Ores Mouscron,Ores Namur,Ores Verviers,PBE,Regie de Wavre,Resa,Sibelga,Sibelgas
2016-04-17,1741.24,1715.5,1875.1,1764.21,1733.6,1681.74,1839.76,1880.49,1696.7,1820.73,1748.93,1714.3,1468.87,1748.32,1618.92,1874.07,1608.86,1572.27,1678.51,1649.43,1702.57,1775.095,1764.77
2016-04-18,1955.47,1768.23,1815.99,1474.24,1475.79,1548.92,1699.17,1856.9,1862.19,1500.4,1532.67,1635.49,2095.95,1673.83,2084.41,1823.91,1915.47,2082.81,1677.4,1606.52,2002.73,1499.63,1496.65
2016-04-19,1553.03,1583.06,2163.92,1999.76,1963.34,1822.8,2104.67,2207.44,1492.8,2018.26,1914.22,1788.75,1142.96,1788.85,1208.28,2157.39,1502.85,1280.84,1703.98,1788.3,1404,1976.075,1973.07
2016-04-20,2534.93,2538.74,2682.82,2575.04,2548.06,2528.96,2644.84,2693.91,2503.05,2584.07,2562.92,2598.61,2538.67,2628.15,2688.33,2727.66,2568.6,2568.51,2534.17,2580.36,2537.87,2567.275,2561.53
2016-04-21,2139.15,1915.19,2020.12,2034.7,2040.63,2085.14,2024.18,2031.38,2170.47,2007.62,2036.69,2025.93,2317.95,2034.64,2337.78,2048.87,2118.8,2282.79,2086,2017.54,2209.21,2009.77,2011.9
2016-04-22,1356.59,1147.14,1429.74,1346.66,1348.93,1369.3,1372.43,1438.03,1451.36,1330.05,1336.89,1296.88,1541.38,1251.88,1238.26,1466.24,1233.96,1517.82,1358.46,1293.13,1471.13,1328.06,1328.26
2016-04-23,1312.38,1376.12,1765.35,1669.53,1639.06,1546.01,1735.02,1784.32,1267.81,1684.35,1601.39,1542.06,1014.43,1582.69,860.69,1773.81,1276.6,1101.83,1450.4,1504.46,1178.76,1634.42,1634.61
2016-04-24,1572.8,1482.07,1625.84,1728.27,1727.01,1708.2,1647,1639.14,1608.51,1699.91,1701.71,1637.03,1433.1,1565.89,1364.08,1646.11,1499.94,1479.2,1655.36,1634.95,1549.9,1702.55,1702.2
2016-04-25,719.46,675.67,772.67,727.48,728.51,736.98,731.43,773.7,752.12,720.4,724.7,717.89,835,705.45,601.67,786.94,668.09,789.27,726.29,709.09,732.81,721.305,720.86
2016-04-26,1097.77,1170.08,1512.54,1237.53,1242.5,1187.94,1387.43,1539.75,1057.27,1239.21,1195.16,1122.38,1071.1,1148.02,1374.08,1519.08,1081.28,961.97,1115.56,1120.87,978.04,1220.25,1221.84
2016-04-27,915.62,1055.53,1570.11,1240.62,1227.39,1144.24,1383.93,1577.16,889.04,1250.93,1180.65,1142.75,814.63,1255.55,770.56,1590.29,917.39,777.65,1049.59,1123.65,777.82,1214.585,1215.2
2016-04-28,1852.55,1730.86,2073.63,1715.42,1716.89,1740.48,1934.49,2090.48,1818.71,1747.79,1732.48,1780.39,1833.67,1861,1837.91,2096.09,1784.49,1828.61,1779.84,1756.16,1836.69,1714.16,1710.33
2016-04-29,831.59,886.26,1270.49,1041.22,1028.17,962.26,1165.48,1304.73,782.51,1052.91,992.41,929.26,1220.69,943.82,1135.31,1250.61,826.03,969.98,881.68,917.61,822.32,1020.295,1019.5
2016-04-30,956.39,1042.84,1812.89,1528.21,1479.68,1328.12,1721.98,1839.06,937.75,1570.83,1415.23,1304.87,782.99,1387.23,772.24,1814.64,879.77,831.2,1178.87,1283.65,855.35,1479.7,1478.12
2016-05-01,2370.63,2101.94,2771.15,2508.18,2482.39,2427.27,2725.75,2781.22,2326.82,2559.38,2473.48,2444.72,2039.69,2492.17,2065.31,2827.13,2272.04,2214.68,2393.68,2400.91,2283.14,2492,2489.62
2016-05-02,2272.08,2154.86,1952.14,2290.22,2264.08,2281.45,2073.73,1932.08,2308.38,2253.32,2287.09,2321.52,2370.3,2218.11,2405.01,2045.89,2268.63,2357.38,2288.74,2313.73,2332.27,2279.89,2276.36
2016-05-03,2239.15,2320.32,2730.06,2510.16,2479.62,2393.54,2659.7,2754.72,2139.94,2543.81,2472.97,2471.4,1899.63,2502.88,1981.62,2766.08,2236.97,1998.43,2340.72,2471.46,2068.87,2506.625,2500.03
2016-05-04,2560.92,2554.94,2639.32,2346.03,2314.82,2322.44,2548.92,2640.79,2429.47,2398.45,2373.24,2497.38,2545.63,2577.85,2659.08,2688.01,2556.57,2587.72,2401.75,2453.93,2521.79,2364.84,2355.73
2016-05-05,2711.72,2641.89,2788.74,2685.81,2667.84,2675.84,2746.05,2805.82,2672.14,2684.62,2686.43,2740.64,2702.52,2719.5,2776.43,2839.58,2697.73,2717.67,2691.83,2733.17,2694.77,2674.915,2671.3
2016-05-06,2567.63,2486.82,2653.7,2461.32,2445.45,2448.23,2583.79,2673.62,2478.46,2474.91,2467.97,2529.78,2557.1,2543.99,2693.92,2703.23,2565.9,2556.88,2486.65,2520.49,2527.47,2461.985,2457.65
2016-05-07,2177.49,2299.97,2617.07,2347.44,2315.13,2243.18,2545.41,2634.22,2184.74,2401.46,2318.21,2333.35,2386.45,2442.97,2184.52,2678.16,2179.49,2293.33,2219.32,2308.02,2186.82,2350.315,2343.41
2016-05-08,2563.4,2457.11,2461.19,2520.31,2508.45,2534.57,2482.06,2472.93,2560.74,2494.44,2522.14,2565.92,2618.06,2503.37,2624.4,2526.21,2549.32,2620.53,2547.53,2564.62,2587.82,2503.97,2502.65
2016-05-09,2030.02,1845.37,2067.49,2135.82,2126.74,2134.3,2089.81,2094.18,2109.02,2105.55,2125.21,2139.46,2255.05,2031.95,1991.35,2084.9,2057.34,2199.6,2118.65,2156.54,2109.47,2116.695,2117.59
2016-05-10,1077.69,1023.65,1170.68,993.39,1014.83,1039.01,1080.1,1176.12,988.17,978.13,1007.77,1008.56,946.98,1057.78,1100.31,1226.59,1013.93,900.3,1035,1024.06,965.75,980.59,982.03
2016-05-11,2101.22,1802.01,1951.39,2169.68,2150.15,2149.54,2019.64,1958.94,2154.42,2131.03,2163.46,2179.05,2292.51,2009.88,2049.02,1990.58,2060.34,2243.07,2145.43,2195.84,2170.31,2159.58,2157.62
2016-05-12,1809.49,1391.12,2304.29,2336.73,2317.59,2277.5,2339.69,2327.6,2098.85,2318,2272.04,2171.99,1789.42,1961.3,1126.28,2288.62,1664.19,1899.38,2169.07,2169.21,1923.99,2281.095,2285.08
2016-05-13,2328.2,2228.18,2697.78,2501.2,2495.5,2453.91,2658.58,2710.25,2366.43,2518.98,2461.05,2406.34,2284.16,2453.12,1962.97,2700.2,2287.07,2348.42,2406.54,2397.15,2350.84,2475.435,2475.92
2016-05-14,1634.44,1616.54,1908.46,1703.09,1684.73,1662.24,1855.09,1917.4,1583.52,1739.22,1699.68,1732.35,1430.61,1777.88,1530.63,1903.64,1604.44,1443.61,1667.3,1704.73,1525.54,1705.68,1701.61
2016-05-15,1400.46,1429.14,1787.01,1522.63,1510.08,1476.42,1719.92,1806.36,1420.91,1563.98,1497.55,1475.28,1319.53,1514.44,1213.77,1775.46,1321.12,1327.15,1444.04,1450.52,1361.83,1514.245,1511.81
2016-05-16,1642.93,1513.61,1713.81,1795.67,1692.38,1545.42,1808.52,1694.17,1415.55,1870.06,1747.41,1795.83,1393.41,1723.37,1223.1,1713.71,1622.91,1449.17,1587.67,1733.01,1506.68,1823.195,1814.87
2016-05-17,1594.25,1617.43,1679.33,1650.48,1606.13,1573.4,1615.48,1738.07,1522.21,1618.46,1634.98,1676.84,1484.69,1557.27,1574.06,1628.54,1596.58,1522.77,1590.41,1688.99,1549.33,1656.18,1653.05
2016-05-18,1263.27,1320.78,1323.11,1314.08,1301.42,1288.06,1325.33,1311.28,1253.38,1327.03,1311.04,1333.26,1153.56,1342.18,1029.4,1337.86,1227.34,1243.13,1282.39,1315.36,1244.77,1311.075,1307.12
2016-05-19,2108.74,1909.88,2233.15,2172.61,2142.06,2103.56,2239.27,2237.18,2089.27,2195.27,2153.6,2152.46,1949.89,2136.2,1631.3,2242.52,2021.97,2064.99,2108.17,2115.59,2089.29,2174.97,2168.73
2016-05-20,1167.59,1017.09,1500.17,1125.25,1112.01,1073.67,1384.2,1512.24,1095.62,1179.99,1115.74,1123.48,1246.92,1159.87,999.57,1495.03,1049.72,1229.33,1084.85,1092.9,1152.37,1132.92,1128.41
2016-05-21,2027.61,1887.78,1898.04,1919.8,1903.19,1927.43,1923.99,1874.33,2029.47,1934.16,1941.87,2016.89,2086.68,1988.8,1970.54,1932.98,1981.04,2114.96,1977.7,1997.83,2077.43,1930.205,1923.95
2016-05-22,698.67,703.9,593.07,631.79,644.42,691.46,592.08,596.36,749.43,613.23,652.92,677.34,707.29,640.92,741.8,570.76,668.77,684.58,715.26,678.6,728.61,631.405,630.84
2016-05-23,788.27,1013.81,1396.51,1007.86,995.42,914.31,1263.87,1383.64,659.71,1065.83,973.07,952.37,585.38,1107.62,635.31,1411.91,778.21,519.59,861.81,951.53,579.01,1012.015,1010.68
2016-05-24,1208.93,1378.97,1756.71,1633.92,1598.39,1482.39,1733.09,1745.42,1141.27,1671.05,1567.87,1512.73,856.92,1589.97,1070.28,1783.1,1226.17,905.78,1387.08,1494.65,1029.41,1620.865,1616.2
2016-05-25,1519.27,1689.4,1447.48,1498.35,1464.64,1491.05,1476.91,1395.73,1563.35,1545.53,1554.52,1749.9,1206.57,1762.17,1264.46,1459.84,1548.44,1344.71,1594.01,1716.66,1471.05,1548.67,1532.85
2016-05-26,2351.82,2335.85,2485.36,2371.31,2350.03,2329.08,2458.55,2473.97,2362.74,2398.77,2371.06,2425.98,2283,2430.85,2068.28,2487.04,2299.05,2360.63,2356.75,2405.9,2378.12,2382.69,2375.48
2016-05-27,1833.05,1778.08,2234.79,1948.32,1918.48,1868.02,2210.01,2237.78,1797.71,2028.24,1929.99,1964.08,1626.18,2034.66,1729.37,2213.72,1789.64,1695.03,1879.93,1920.87,1751.76,1951.22,1945.25
2016-05-28,1941.91,1990.56,2500.29,2229.92,2190.21,2071.69,2436.19,2508.59,1889.06,2280,2169.6,2128.31,1823,2186.5,1731.46,2531.83,1923.66,1833.4,2021.95,2112.97,1855.54,2229.86,2223.88
2016-05-29,639.19,816.34,1061.57,955.55,923.41,825.25,1015.3,1083.85,634.38,983.97,901.11,848.46,803.81,883.89,710.17,1004.86,641.56,639.53,750.05,819.81,602.23,948.66,946.57
2016-05-30,222.29,330.88,190.49,167.91,168.93,182.97,181.2,188.78,224.83,171.52,179.29,205.47,312.55,220,270.32,196.39,210.82,224.79,201.62,197.79,224.22,172.19,171.17
2016-05-31,901.11,741.73,678.85,812.26,844.64,897.46,703.06,702.43,941.32,749.9,809.79,739.3,1028.75,646.85,770.04,671.14,777.79,890.76,877.58,743.12,932.97,780.66,789.74
2016-06-01,419.21,441,488.97,583.76,578.39,530.08,527.19,485.57,398.82,572.39,538.6,456.94,424.41,430.22,736.35,496.58,408.02,375.03,459.19,456.51,373.69,562.095,565.07
2016-06-02,981.15,596.42,389.12,531.12,586.11,749.92,418.4,393.02,1172.13,480.32,591.53,588.22,1456.84,457.26,1114.54,402.87,781.65,1373.2,812.85,563.83,1239.95,516.57,520.4
2016-06-03,781.11,844.29,559.01,1002.88,992.52,971.52,673.55,562.68,878.77,919.08,963.13,911.22,1104.65,737.21,1233.94,562.64,822.7,952.72,902.96,938.66,874.58,979.73,980.47
2016-06-04,701.1,711.74,787.18,1129.6,1141.04,1102.23,870.59,800.68,887.34,1041.21,1045.33,856.3,1110.57,741.17,1027.64,777.03,690.88,914.35,929.14,884.35,804.33,1059.79,1070.02
2016-06-05,1695.69,1727.78,2149.31,1778.35,1789.81,1825.82,1988.78,2202.67,1857.52,1770.28,1771.21,1792.5,1868.3,1845.21,1512.31,2132.92,1598.62,1898.48,1797.25,1777.56,1831.29,1739.375,1741.2
2016-06-06,2014.09,1907.81,2676.59,2489.55,2474.44,2366.95,2625.61,2688.84,2038.43,2499.79,2407.8,2283.4,1912.82,2273.49,2011.73,2687.3,1999.58,1824.96,2233.21,2298.45,1903.76,2448.09,2452.32
2016-06-07,1829.95,1803.5,1992.73,2180.09,2157.34,2082.39,2081.71,2000.1,1775.82,2153.15,2118.66,2050.27,1492.74,1922.12,1662.5,1977.36,1854.56,1537.93,1978.84,2069,1656.09,2137.69,2140.92
2016-06-08,2022.79,1918.38,2576.54,2449.94,2437.27,2362.81,2535.99,2602.03,2119.7,2430,2366.96,2236.17,1813.46,2139.73,1514.34,2576.16,1909.2,1904.91,2233.38,2254.11,1990.53,2391.14,2396.21
2016-06-09,2620.1,2484.04,2786.66,2778.41,2759,2716.7,2792,2792.61,2622.37,2768.82,2745.39,2725.75,2665.69,2649.65,2639.38,2808.18,2589.11,2641.69,2681.41,2732.93,2618.81,2759.225,2756.63
2016-06-10,2514.66,2303.23,2447.91,2387.66,2370.11,2381.62,2442.3,2447.6,2438.56,2393.36,2400.15,2457.66,2453.72,2411.68,2505.35,2474.36,2450.22,2489.9,2427.83,2446.88,2507.16,2393.61,2389.02
2016-06-11,1467.56,1495.02,1657.19,1389.84,1392.77,1425.52,1575.57,1636.09,1521.35,1430.5,1429.26,1523.76,1461.52,1581.78,1055.01,1690.31,1426.61,1494.32,1469.74,1513.71,1465.55,1402.995,1396.47
2016-06-12,1337.38,1400.16,1412.64,1260.29,1269.89,1294.16,1355.24,1412.81,1255.24,1264.04,1286.72,1350.22,1177.85,1382.52,1284.85,1440.34,1340.33,1172.82,1318.04,1350.02,1217.53,1265.28,1261.82
2016-06-13,1163.88,1040,1189.04,1025.65,1018.45,1039.15,1155.62,1192.69,1154.88,1054.24,1049.96,1125.9,1285.08,1165.62,986.16,1183.21,1139.11,1224.8,1096.44,1110.12,1183.06,1038.4,1036.52
2016-06-14,1611.64,1490.45,1651.36,1495.25,1485.99,1507.27,1592.8,1651.3,1603.59,1513.19,1528.03,1623.6,1617.77,1567.11,1439.84,1664.22,1573.37,1668.85,1569.58,1622.82,1635.24,1514.46,1508.44
2016-06-15,1541.61,1349.68,1666.3,1402.4,1429.69,1491.86,1510.15,1700.14,1551.53,1376.49,1438.08,1487.12,1522.55,1434.69,1454.3,1641.3,1474.74,1533.41,1514.91,1501,1541.05,1401.35,1400.72
2016-06-16,1296.51,1085.62,1567.39,1278.03,1281.67,1305.15,1473.09,1596.77,1407.68,1291.88,1268.74,1229.3,1350.43,1208.89,1119.43,1556.88,1134.4,1355.01,1298.29,1203.63,1387.73,1250.025,1253.7
2016-06-17,1555.97,1542.9,1200.64,1400.95,1383.01,1430.16,1254.33,1218.51,1484.91,1357.41,1435.22,1532.4,1267.98,1330.54,1396.43,1190.02,1537.22,1354.77,1495.4,1561.15,1486.43,1416.22,1410.1
2016-06-18,1169.89,1167.68,1090.97,1245.15,1233.63,1256.2,1135.64,1083.94,1221.25,1228.18,1252.34,1296.46,1204.18,1208.33,1202.92,1078.7,1176.12,1072.52,1269.09,1286.38,1142.56,1246.72,1245.32
2016-06-19,1886.72,1795.61,1864.46,1824.39,1828.41,1866.36,1829.15,1857.47,1919.05,1811.06,1828.09,1837.78,1773.17,1797.49,1825.68,1868.55,1783.03,1870.91,1868.81,1838.8,1908.59,1802.31,1803.41
2016-06-20,873.01,723.05,664.74,615.4,620.64,681.36,623.46,663.86,911.86,609.34,650.37,703.84,1365.13,669.19,1226.21,673.66,803.97,1139.81,747.31,693.52,1007.14,626.11,624.67
2016-06-21,872.53,888.36,988.2,831.67,833.29,835.79,894.38,1006.7,903.2,826.98,826.08,822.59,1160.33,835.06,872.36,977.46,839.56,1093.5,835.57,813.2,944.12,827.35,826.89
2016-06-22,1599,1630.13,1897.42,1938.83,1952.02,1918.91,1904.67,1892.06,1729.45,1908.46,1881.68,1754.42,1410,1720.47,1415.46,1913.29,1555.99,1526.78,1800.73,1778.91,1581.12,1890.165,1893.41
2016-06-23,2162.7,2008.96,1652.49,1753.19,1769.88,1908.32,1628.53,1669.36,2201.52,1678.16,1818.41,1937.2,2416.99,1831.54,2465.61,1681.27,2147.64,2330.45,2013.46,1948.27,2270.23,1757.61,1755.31
2016-06-24,1466.02,1509.72,2424.38,1807.58,1778.12,1632.45,2241.26,2437.48,1325.73,1904.77,1736.7,1682.38,1239.69,1849.16,1567.78,2450.76,1455.98,1127.3,1543.76,1666.52,1215.19,1802.135,1799.64
2016-06-25,1073.88,1149.34,1966.86,1004.34,1002.22,946.65,1664.11,1995.52,858.15,1137.63,1009.41,1046.42,514.32,1343.46,739.29,1943.13,1007.35,646.02,971.63,986.85,808.87,1030.19,1025.11
2016-06-26,1686.39,1318.91,1658.73,1315.95,1365.87,1493.66,1494.89,1702.61,1690.12,1284.87,1375.96,1420.56,1786.55,1346.52,1745.78,1607.06,1585.1,1709.85,1564.84,1411.41,1704.31,1301.675,1307.98
2016-06-27,993.96,1036.04,1091.1,1017.44,1008.43,980.46,1049.9,1085.11,951.18,1028.66,1012.45,1018.7,1000.79,1034.96,779.07,1099.93,980.31,973.71,985.1,1003.83,938.45,1030.31,1025.39
2016-06-28,2071.62,1940.83,1906.09,2126.83,2098.66,2092.53,1949.66,1900.89,2079.19,2096.88,2119.46,2142.13,2039.91,1986.08,1717.21,1923.18,2011.98,2077.84,2095.28,2136.56,2078.5,2123.565,2118.81
2016-06-29,1862.75,1731.97,1674.75,1758.28,1755.12,1779.4,1693.44,1671.97,1817.4,1738.52,1773.04,1811.63,2064.92,1727.6,2108.38,1687.66,1853.8,1898.73,1805.38,1816.29,1854.35,1757.62,1754.62
2016-06-30,955.29,837.18,1122.71,889.84,882.85,871.32,1023.59,1129.18,922.74,908.16,889.98,904.01,1201.3,906.28,1031.17,1124.93,886.05,1110.81,882.38,895.65,969.87,889.435,886.01
2016-07-01,1136.59,1023.53,733.4,732.51,750.12,845.17,700.95,734.59,1112.4,712.77,797.66,875.96,1134.39,797.82,890.23,741.71,1056.54,1141.14,944.6,865.62,1148,752.905,748.98
2016-07-02,2023.07,2057.63,2276.79,2077.55,2046.83,2004.64,2235.4,2283.23,1946.81,2118.83,2073.95,2128.62,1815.32,2147.12,1736.42,2297.91,1995.46,1873.63,2021.98,2116.7,1910.88,2087.365,2081.26
2016-07-03,1866.19,1903.86,1945.34,1924.13,1890.54,1892.75,1965.66,1951.8,1916.49,1942.87,1931.78,1978.97,1842.89,1877.42,1462.18,1943.86,1807.64,1890.15,1913.18,1968.13,1880.42,1926.965,1919.51
2016-07-04,1554.14,1361.67,1991.08,1883.57,1878.95,1824.97,1950.77,2011.43,1634.12,1876.81,1825.53,1725.51,1449.85,1635.37,1417.97,1956.74,1494.01,1498.65,1721.08,1722.09,1525.84,1842.63,1845.76
2016-07-05,1324.98,1431.77,1439.89,1281.06,1269.57,1267.67,1405.65,1439.13,1255.92,1308.99,1296.2,1365.53,1212.93,1374.43,1256.66,1447.98,1305.94,1205.65,1299.34,1344.21,1231.05,1291.51,1287.09
2016-07-06,2166.33,2285.03,2421.45,2192.75,2152.65,2081.02,2349.84,2412.95,2029.15,2221.32,2144.76,2130.33,2013.09,2311.09,2047.57,2430.64,2195.73,2024.06,2073.74,2122.1,2053.81,2202.135,2195.97
2016-07-07,1933.67,1967.96,1892.65,1688.98,1668.25,1694.03,1841.93,1878.63,1832.01,1727.98,1722.64,1826.44,2193.38,1919.96,2397.56,1905.42,1985.53,2045.74,1776.13,1825.66,1942.43,1713.58,1706.46
2016-07-08,1919.64,1940.12,2019.88,1613.68,1597.03,1656.99,1934.56,1985.48,1794.04,1698.69,1696.56,1894.95,1721.7,2022.81,1887.18,2048.38,1939.37,1824.25,1793.36,1900.16,1856.94,1658.4,1649.19
2016-07-09,2247.01,2186.28,2551.98,2141.74,2109.11,2079.31,2484.62,2523.74,2117.32,2230.92,2156.59,2252.24,2118.8,2411.5,2129.28,2577.86,2241.47,2169.1,2159.43,2236.85,2187.58,2166.12,2158.7
2016-07-10,2332.66,2215.59,2314.26,2167.26,2144.29,2184.1,2305.91,2302.51,2326.83,2199.36,2202.06,2302.66,2433.93,2339.79,2400.31,2336.66,2351.83,2444.75,2270.29,2299.82,2404.37,2183.93,2177.52
2016-07-11,1855.02,1680.36,1823.15,1535.51,1549.82,1653.63,1766.45,1822.9,1898.4,1567.44,1607.35,1704.41,1744.38,1695.39,1469.41,1835.38,1791.06,1904.65,1763.47,1732.46,1922.97,1556.3,1552.17
2016-07-12,1600.4,1601.34,1863.29,1475.69,1456.07,1485.95,1791.65,1853.64,1536.94,1543.93,1497.67,1586.05,1640.24,1718.74,1659.65,1878.19,1610.42,1497.8,1541.27,1579.64,1525.95,1491.055,1485.06
2016-07-13,1315.97,1254.14,1647.38,1489.06,1430.41,1304.86,1651.62,1665.71,1257.97,1548.22,1392.07,1295.88,1219.01,1360.37,1253.09,1618.16,1270.24,1227.36,1281.7,1252.22,1272.7,1493.53,1488.55
2016-07-14,1751.22,1864.2,2248.99,1957.48,1921.43,1833.26,2169.87,2248.06,1724.6,1995.95,1896.72,1868.42,1599.11,2012.74,1555.22,2240.31,1789.6,1617.91,1803.15,1875.65,1660.83,1959.275,1954.47
2016-07-15,1772.86,2061.91,2480.19,1969.88,1918.56,1769.03,2387.2,2462.97,1617.31,2100.27,1913.62,1957.44,1725.98,2276.16,1697.76,2474.8,1869.22,1654.49,1754.52,1909.42,1601.56,2000.98,1991.03
2016-07-16,1536.96,1449.65,2042.13,1594.48,1566.42,1505.62,1919.35,2054.01,1476.49,1656.84,1555.32,1521.85,1297.54,1662.47,1363.08,2027.54,1486.34,1408.92,1507.79,1501.68,1466.31,1595.13,1593.52
2016-07-17,1591.07,1559.41,1809.56,1688.23,1658.39,1594.93,1775.56,1821.31,1561.67,1690.38,1618.64,1529.15,1540.68,1595.41,1600.75,1798.41,1575.56,1536.99,1566.83,1510.51,1568.99,1670.795,1669.88
2016-07-18,2357.85,2245.99,2426.67,2295.61,2259.35,2223.69,2409.81,2426.16,2278.26,2332.28,2279.48,2306.67,2277.75,2363.23,2048.99,2419.8,2360.15,2353.43,2272.37,2282.6,2353.5,2315.39,2308.99
2016-07-19,2565.04,2519.21,2674.53,2407.09,2381.33,2385.54,2633.53,2661.39,2468.4,2465.17,2423.25,2500.97,2488.08,2605.44,2492.82,2703.61,2581.57,2531.65,2457.61,2491.17,2531.36,2427.15,2421.44
2016-07-20,2146.79,1848.83,2220.52,1936.73,1954.54,2023.58,2154.77,2230.52,2186.53,1961.32,1977.93,2003.82,2352.37,1996.5,2216.36,2216.93,2090.9,2318.72,2084.23,1987.89,2243.82,1930.235,1927.82
2016-07-21,2179.16,2058.49,2226.76,2132.83,2132.65,2175.69,2199.4,2254.34,2234.38,2112.6,2152.13,2177.72,1968.36,2095.49,1854.21,2204.51,2176.81,2195.11,2212.05,2175.33,2215.21,2123.38,2119.83
2016-07-22,1528.55,1462.31,2133.19,1649.66,1638.47,1561.7,2030.2,2149.54,1502.64,1724.71,1604.99,1538.53,1659.84,1680.93,1508.57,2106.76,1517.2,1583.35,1537.33,1500.86,1518.01,1638.47,1639.3
2016-07-23,940.15,1080.25,1270.5,1318.68,1361.92,1362.89,1154.32,1301.43,1259.71,1189.76,1266.66,1116.24,1063.36,1037.75,802.85,1250.84,1014.67,1163.17,1239.03,1140.46,1105.6,1259.98,1265.8
2016-07-24,2066.43,2281.35,2540.57,2190.94,2153.07,2092.83,2523.79,2523.18,1929.88,2286.16,2188.29,2252.2,1602.95,2424.38,1654.19,2561.34,2138.58,1701.22,2123.55,2205.25,1892.7,2217.42,2206.89
2016-07-25,1498.95,1296.31,1867.94,1327.39,1336.2,1364.26,1698.3,1863.98,1499.78,1406.6,1353.29,1354.34,1686.49,1482.31,1539.44,1849.33,1394.1,1595.75,1416.58,1326.53,1553.11,1346.285,1339.64
2016-07-26,1631.91,1797.57,1725.16,1635.4,1641.08,1675.21,1707.71,1748.48,1565.74,1627.98,1693.73,1809.95,1098.71,1748.95,1372.57,1695.45,1771.31,1263.77,1717.68,1849.97,1469.52,1660.56,1652.44
2016-07-27,1568.38,1396.85,1036.45,1120.74,1141.15,1301.98,1049.5,1036.05,1603.15,1083.92,1231.83,1394.8,1990.22,1271.97,1922.99,1052.49,1568.72,1878.72,1428.81,1406.4,1718.81,1155.16,1147.68
2016-07-28,1644.14,1839.67,1703.74,1396.4,1421.32,1524.99,1629.62,1687.83,1591.6,1441.96,1520.93,1750.33,1321.28,1824.68,1313.5,1728.93,1743.57,1456.67,1638.74,1755.91,1548.78,1460.12,1446.3
2016-07-29,1406.37,1663.58,1298.85,1307.69,1326,1418.73,1280.88,1290.99,1446.55,1295.03,1403.53,1593.62,1356.46,1547.92,1359.33,1288.04,1543.9,1376.53,1481.49,1605.67,1393.99,1350.04,1337.98
2016-07-30,1456.34,1364.49,1112.73,1122.69,1150.87,1254.94,1111.78,1103.58,1416.97,1104.28,1203.42,1288.98,1585.81,1260.53,1520.73,1144.91,1466.35,1523.1,1333.88,1312.76,1475.43,1153.39,1149.2
2016-07-31,1520.34,1701.18,2288.5,1935.15,1906.34,1761.49,2202.27,2309.07,1491.22,1984.42,1837.63,1721.47,1280.35,1885.36,1313.74,2265.47,1554.64,1296.42,1660.99,1666.22,1383.8,1916.355,1911.3
2016-08-01,1793.54,1546.43,1626.86,1372.14,1390.97,1533.38,1575.15,1631.68,1752.17,1407.72,1492.67,1687.1,1863.39,1616.83,1960.2,1619.97,1770.38,1826.72,1676.14,1683.87,1820.6,1398.98,1391.5
2016-08-02,552.01,514.64,622.17,502.42,501.65,511.42,585.12,615.93,531.4,517.73,520.42,561.11,625.98,546.37,458.77,628.6,540.72,593.75,534.37,574.32,545.37,512.435,509.81
2016-08-03,532.72,443.38,596.13,417.09,418.93,443.57,526.88,603.43,509.76,430.51,435.13,455.67,559.06,459.91,646.94,582.48,495.98,562.59,474.15,456.93,542.17,422.965,421.74
2016-08-04,1327.92,1358.12,1621.54,1351.27,1351.15,1333.87,1534,1637.15,1291.14,1379.66,1343.19,1311.85,976.58,1374.6,813.69,1588.79,1303.43,1128.73,1330.75,1295.1,1238.26,1358.45,1355.14
2016-08-05,1471.09,1532.61,1945.78,1717.23,1699.81,1595.49,1886.68,1971.55,1432.54,1740.99,1638.87,1526.44,1297.55,1605.77,1300.39,1898.8,1471.02,1331.59,1526.07,1473,1398.56,1697.53,1695.6
2016-08-06,1872.11,1723.92,2185.08,1784.9,1744.64,1674.57,2084.65,2191.2,1762.49,1854.97,1744.28,1744.42,2086.19,1893.56,2230.72,2166.9,1828.95,2147.99,1699.27,1689.99,1949.02,1786.615,1783.29
2016-08-07,1858.83,1578.55,1588.33,1385.21,1397.43,1499.59,1549.77,1579.52,1777.5,1414.71,1461.29,1543.07,2249.28,1538.94,2330.69,1612.54,1811.38,2059.28,1610.89,1549.4,1929.81,1408.705,1402.4
2016-08-08,1300.18,1533.25,2189.95,1792.85,1761.6,1610.29,2127.39,2184.34,1370.11,1889.22,1690.1,1553.71,1271.41,1785.44,1386.07,2169.89,1342.79,1155.18,1496.45,1438.43,1222.99,1769.605,1767.13
2016-08-09,1746.75,1790.99,2144.67,1720.88,1681.35,1611.1,2070.67,2131.78,1552.63,1822.35,1719.5,1782.07,1646.92,1939.76,1686.4,2134.91,1763.76,1626.42,1661.28,1753.55,1626.44,1747.655,1739.53
2016-08-10,1339.56,1187.39,1234.36,1279.68,1295.67,1343.35,1203.27,1252.9,1449.84,1233.68,1273.92,1221.46,1457.51,1156.75,1329.11,1202.74,1301.95,1479.3,1335.38,1203.8,1429.83,1254.24,1256.8
2016-08-11,755.37,663.35,632.75,486.89,501.63,581.62,553.52,622.99,764.18,498.29,546.82,627.62,1149.41,628.29,1168,627.7,728.97,965.35,652.1,631.25,850.93,502.755,499.1
